label,jitter,shimmer,mean_pitch
angry,0.02677999736130189,0.1783844504685492,101.65657896866593
disgust,0.03298725025841681,0.2239722452267168,68.63671418443435
fear,0.03299862423005414,0.17384624683106714,73.43691231035778
happy,0.025743535627640653,0.1761591208745239,109.20865343848438
neutral,0.029721736543771568,0.22123433727599973,103.17292573608206
sad,0.03301013151754964,0.24088304962510612,72.29105319815338
angry,0.030477715518849983,0.1834503494466639,110.7790269948465
disgust,0.037810377318379385,0.20076688333828557,71.62454733180638
fear,0.024323918123133326,0.17989841549229696,119.75024538703894
happy,0.018260124849562086,0.15225651535899207,147.50038402777784
neutral,0.050144328212607975,0.22246183989721213,91.37420948358788
happy,0.02197739116698349,0.13903956489943678,190.66971399914738
happy,0.01823851395850255,0.19836250773142464,109.90105841254054
happy,0.023166480641052947,0.14384017162117174,215.35746984885878
neutral,0.02517702949904998,0.18597133760271292,57.199420816632355
sad,0.02849444483257421,0.1885757733858578,77.84002946718226
sad,0.033562796877282114,0.20101736362801537,70.29255060258451
sad,0.027979874571005908,0.19733105990609404,80.9108548005415
angry,0.023224194770236264,0.17755429481211935,184.0145299830787
disgust,0.01848995040480139,0.1459752653882088,103.05701893027219
fear,0.032779582438618116,0.20374910185920697,132.37676313879382
happy,0.03298087943237578,0.19814164399919829,93.99794110669468
neutral,0.02688425748706475,0.20412173460726613,80.49233387012644
sad,0.032998477445215287,0.18225299215145271,96.06839472394886
angry,0.019144927363345117,0.16830771029563768,78.74619206979176
disgust,0.04603293337648712,0.20944811521663004,52.305794693137685
fear,0.04836460801457877,0.20010948973054896,73.15981115552952
happy,0.037486216169499445,0.17055666347195053,96.10912190728365
neutral,0.03143739751208048,0.15510033323481218,79.79345805321438
sad,0.029084734412162805,0.19647781613420365,57.072580111804825
angry,0.016729626030716982,0.16457536590699667,78.4019852383285
happy,0.02748061562113815,0.16469787616911044,153.14647644226562
neutral,0.025985644752821672,0.17924848880214134,94.15879631341797
sad,0.02017500625101341,0.17047798162696104,97.8973673636984
angry,0.029922815245274074,0.1622240590839795,134.0393408424896
disgust,0.019411507397296718,0.18401508654079768,119.0887094449756
fear,0.03283568548651004,0.20363283308778535,129.14886958789762
happy,0.03425414005431928,0.18161781517353523,121.87716308708072
neutral,0.030823386869196716,0.20967288636640422,85.61650990403761
sad,0.02233297283816407,0.17284879813949444,104.38980383515022
angry,0.022781457109728894,0.13988034022369283,136.65209911937455
happy,0.03580099768551067,0.1948971136324784,116.05864127612695
neutral,0.028538850401464446,0.21223977606024408,41.51004261385825
sad,0.0667744295201381,0.15188252298077484,22.962504846908836
angry,0.028395053058030736,0.16857810494482853,190.6975490285058
angry,0.03029838784828717,0.18481679245086435,108.21464727842492
angry,0.022361758080780864,0.19018476545935695,137.57614402700088
disgust,0.03990676805244007,0.22109250255755264,48.12365918774403
disgust,0.025617387524201923,0.1821724956772564,53.536134413445275
disgust,0.029588613235586283,0.2911511403957114,26.808450897255465
fear,0.023941190377448112,0.14570327062298843,167.60721207931238
disgust,0.02408572083206439,0.15072332169595387,77.87667839593011
fear,0.026541841349423355,0.13789660940658366,157.6190416478971
happy,0.029742357426262456,0.15901667312042353,154.49955227300083
neutral,0.026281597001147124,0.18641895083852075,90.80217036510888
sad,0.029602392881979866,0.1902653776479773,127.23002660542669
angry,0.021736002216669447,0.1628098303941958,171.99692454406093
disgust,0.02265442900597008,0.18885807684347433,111.95077601832888
fear,0.02395894164393885,0.17275031421251383,133.30731047889802
happy,0.0217773862946288,0.1756831318826783,128.48367618980487
neutral,0.025789795474208482,0.18914947519340317,99.24521231284196
sad,0.028079257344194693,0.19791280626052377,92.55359710894986
angry,0.030230226193831075,0.17585856099368521,135.18233144496853
disgust,0.028536994130362953,0.1870574727568759,134.00560551138057
fear,0.0308322165433467,0.19631755059261766,92.97829144812096
happy,0.032264357387184806,0.17826209756926467,101.97146040043668
neutral,0.02618795668795282,0.1899948147564654,93.21203227017216
sad,0.028149662105727148,0.21664147426352434,96.9032405313583
angry,0.021623584899080787,0.16955150318001302,163.38938729763984
disgust,0.025494945523221377,0.18411787796776252,160.89173429416428
fear,0.023176988612407134,0.1287649581789264,179.15037297446077
fear,0.04525429128219567,0.24150306989326875,57.18583013067812
fear,0.03165979589394971,0.21594665209292044,42.016217061525424
happy,0.023861622386525085,0.14482038455564153,253.91240231654683
happy,0.033106706019815274,0.18069171715033852,94.81114125014439
happy,0.02583655284365329,0.23109114028226727,37.306425739994516
neutral,0.03467561310808481,0.21468013018248405,72.87135634104939
sad,0.03887418095005686,0.2059849582948265,22.033199390158643
sad,0.03503906116848936,0.2243227124601137,35.07124675471463
sad,0.05744533376805379,0.20759434408352734,41.99422599738037
angry,0.02272385517922639,0.18817904993856197,101.59001797199495
sad,0.025555436249518008,0.16752218450679143,96.89541656533405
angry,0.020406326439350177,0.16749315714308508,123.10312952797136
disgust,0.030092086500360663,0.18935254279612632,121.90962272236011
fear,0.024817877476268756,0.17537453778924164,118.220766678346
happy,0.024164261379643896,0.15282335300743452,124.37757056563301
neutral,0.03068332522840949,0.21640033164773909,111.20285810940761
sad,0.025491764329206405,0.1993886310435011,111.01366305434894
angry,0.02943755816353717,0.20390584903815429,91.82588434499448
disgust,0.06631780203860899,0.2005846795254209,20.00606523887659
fear,0.04790249292249486,0.23783206365853884,40.241658147138175
disgust,0.036697464638282364,0.1956603386358542,115.81100169154058
fear,0.032330286047746994,0.22386037525519734,73.86930566327517
happy,0.028060713643545822,0.19263114965604167,158.1482878680596
neutral,0.022510730377134438,0.20464169053170256,69.3784068821287
sad,0.03264412597855605,0.17666284681485206,73.17406933398325
angry,0.024992105683916147,0.16130476144474606,149.75810254287276
disgust,0.02643204395900111,0.1694197607297651,93.82835566282989
fear,0.03677355707176029,0.1839785871665489,93.71887966019875
happy,0.03605280648787665,0.1788682568417897,114.73391977400759
neutral,0.028334053281021506,0.17469358394551457,73.94777024913905
disgust,0.030156530500637754,0.22086185804586655,46.70952309074014
fear,0.03826168046533699,0.22626774697990398,72.22872711574449
happy,0.04148795992472405,0.1904285515097711,153.68274400686744
neutral,0.027485086344201035,0.18535957172585943,90.56183645223744
sad,0.02937365066877856,0.19643552801021416,92.35938778612943
angry,0.03923774849033905,0.20026846852631647,96.00877748836334
disgust,0.05947127726509459,0.24555843895900428,31.980888919508924
fear,0.03835407315858055,0.20446836190860443,64.97845335824087
happy,0.039727971055668686,0.1958826608528253,125.05584733247815
neutral,0.0366715004512128,0.19605406932669414,75.10431868170575
happy,0.03020770961242256,0.1647734824632595,170.9983322497071
neutral,0.029087594501120483,0.19172152360420516,117.34212457583632
sad,0.024073364510189283,0.171980561060083,120.79913890382943
angry,0.023695323704918368,0.140039544955981,184.15237650005986
disgust,0.02782104680250225,0.16306251744728617,149.2115527234887
fear,0.020607675529253116,0.15045610159266268,150.52280413145584
happy,0.018385205293604635,0.14089871964913547,150.6703116220967
neutral,0.01772755520469996,0.16634692658319686,92.5158260247647
sad,0.03188937239733345,0.2202754619326923,115.06721223082748
angry,0.027887623487298396,0.17505586009459895,140.66960054122407
happy,0.03178338692282843,0.19217253060265066,93.91250696644974
neutral,0.02311172683249311,0.20164111697120057,82.30012344719442
sad,0.06137922471224759,0.24787167860890083,34.68785638070882
angry,0.03525861192838316,0.17926567187409903,114.96901596512178
disgust,0.07180069009783457,0.22218740937399784,12.792044087389261
fear,0.04052661563586765,0.26696594285496517,54.386090732858555
happy,0.0434688218747851,0.18137657404802204,84.74829311383637
neutral,0.019275645227272376,0.21917304807235782,75.82936022811573
sad,0.05175767704981638,0.23582784652359845,40.076131930396265
angry,0.033975940688632175,0.19344559868597228,99.31782330921348
sad,0.04536366427930303,0.2446483179283344,50.2251748518904
angry,0.03149046703713655,0.15700802674343012,117.19396102358635
disgust,0.04947451206446102,0.22800454403109552,9.672336840279348
fear,0.03934689977017558,0.20367493736077608,70.47877124356735
happy,0.04289759826310554,0.1830882065400453,119.93226546509578
neutral,0.03517660988497874,0.20411610326001578,78.27281159889318
sad,0.050804711851772356,0.19798800268531344,48.60489310154228
angry,0.02494763516398569,0.1656202883051276,116.65055981650607
disgust,0.06516020660446095,0.29365058656420007,28.779142501612675
fear,0.03572366541979625,0.23052362171226454,57.91378852716198
disgust,0.03874433657922046,0.2097890520218029,61.67194312439781
fear,0.025699481856268774,0.1756270704030252,124.43024938948231
fear,0.048792121345424336,0.17647945501079748,87.39172642560729
fear,0.03796336232298462,0.20877731252573462,44.0233706501629
happy,0.025706487048942815,0.21048258834785888,127.28871615126032
happy,0.042721907590434254,0.2465655265456281,75.9283979621774
happy,0.0367306655128142,0.249795257988348,63.261434222409044
neutral,0.03709020879077193,0.22832491477524655,68.45146893283268
sad,0.048086691601901585,0.1749011867451391,39.33582754159902
sad,0.01764641695536577,0.21504869523026057,44.377654560224485
disgust,0.03962822473839003,0.21010226677852645,77.59651043922369
fear,0.03622065393254331,0.20582047992681735,104.05230764114593
happy,0.049458851969285636,0.23165966973766336,60.14915665153213
neutral,0.04066395366832238,0.22033812710943146,77.76305479491486
sad,0.033572355782465396,0.2359058105631304,82.25367626184942
angry,0.01632322709190927,0.16326609076393453,111.72027523156397
angry,0.0269220549736509,0.16945001944157123,67.05625539156625
angry,0.032013547660496515,0.19333741334213722,106.21284968083134
disgust,0.03764189348958146,0.19385275552172634,80.20981915381331
disgust,0.033854236060068064,0.2594922318790881,22.398496177129402
sad,0.050740738507853454,0.23885713765425393,64.00691036045313
angry,0.030314071827887118,0.17657071861889748,93.75270923277924
disgust,0.04345881286798766,0.21982732599966592,34.8670571194782
fear,0.034842509320815,0.21099460118561283,63.603693688215294
happy,0.03790403058416432,0.20084975150939846,98.95686314664651
neutral,0.038182733144998135,0.23583726627703433,71.97848045724807
sad,0.05705012796019084,0.26130549047650786,40.48225213801309
angry,0.027042846954909234,0.18115661266233174,100.40233989058277
disgust,0.07840288696389637,0.25050941680221644,15.630021211125499
fear,0.041737154240349426,0.22306981787063432,56.24573157761638
happy,0.041843846444459626,0.1952464855123677,126.64995508562811
neutral,0.027677027594511208,0.18651523660531383,67.38791093659535
sad,0.04601031075742713,0.24797669856750745,30.301886852515583
angry,0.02099017189230018,0.18880760845915112,127.43775751532999
disgust,0.03170491006117073,0.21365082558363865,53.40468935956842
fear,0.04798712577441736,0.21747131652945148,76.6745351144627
happy,0.033118690257995895,0.23466417608998563,132.6140098660647
neutral,0.041004167881527304,0.22885822752735854,81.24350328228697
sad,0.06497575385968637,0.18608072167441128,30.253646209895336
angry,0.04687838299505716,0.21842706749315594,105.91760505227744
disgust,0.04570419744999891,0.25889551736918653,29.570048073007925
fear,0.03356517776228876,0.19152523737243363,68.92036335989559
happy,0.037030079580698816,0.19674980293840577,113.9084852727519
neutral,0.024747968177470873,0.20973418389929954,108.34239193022232
sad,0.037863458257787495,0.1935927460936469,75.3251466883776
angry,0.02821270638866796,0.17740593581394803,121.12653754650657
disgust,0.03826000423484167,0.19541057134344092,27.409229263054808
fear,0.02555058440305095,0.21084437464133304,86.63299602375017
happy,0.01942975901700169,0.14174380562095248,204.49331189149328
neutral,0.019278160373418233,0.19780452661304485,70.10418635836322
happy,0.02843746273838885,0.19567830064866995,80.15835299657701
neutral,0.028307714956799644,0.20048596227604698,91.39211733003872
sad,0.03442315525374924,0.2206999521315145,85.30465122172362
angry,0.03161976796963552,0.18705092970336729,76.86669836700482
disgust,0.04931078152554778,0.24725012588356177,36.12266960895311
fear,0.024992667492391613,0.194420886333892,81.0317288082738
happy,0.042858637258817014,0.2007713077925979,126.72400816407101
sad,0.033413370170288406,0.21273734037771994,69.69572282391036
angry,0.029462131233056448,0.1918102186004472,108.50039888230015
disgust,0.02244109068267262,0.16922061857733975,84.55328089481272
sad,0.03773083493963759,0.2421497038673345,63.074290041316594
angry,0.01755902424312986,0.1477142804770252,103.4056621114653
disgust,0.018662633856600757,0.16642993397140085,69.05073102054698
fear,0.022256345123459746,0.21714135347197974,83.72396975294893
happy,0.03600913705931176,0.19539213925860036,148.51401269657856
neutral,0.026234248513672113,0.17990073315650149,94.59333022531817
sad,0.02390644632707084,0.19711503967300556,67.57365066934278
angry,0.029044124939833885,0.20495842818708707,92.5354065936692
disgust,0.044015658620345545,0.18873532579548477,51.37282954004268
fear,0.0336388918141531,0.17066518720300455,96.82825060529221
fear,0.022163343327243713,0.18952335369612444,90.52561917524385
happy,0.03277670670361053,0.19366589523745614,106.11528325157813
neutral,0.026690695906915935,0.17844222119304248,89.49968957814764
sad,0.021201056325285714,0.17424627045717486,87.99223166715475
angry,0.028598130449925544,0.20710798176058065,89.28960958193485
disgust,0.027791027032972246,0.22158544747452977,66.8637125355843
fear,0.03998134391673454,0.2065814531974175,98.03365768908215
happy,0.028229051207748327,0.18330523218945527,90.85457553263946
neutral,0.020739347493175665,0.18397664376560324,69.83790115563716
sad,0.023678557928417606,0.18334861406716754,72.9403576296818
angry,0.028962329441269745,0.1943456041147059,128.34063758791382
disgust,0.02793972568581058,0.18051724428056407,75.19813455433234
fear,0.021554258352214847,0.1560559371939577,105.95198988507028
happy,0.03888332725324305,0.19753048956930283,161.83958782337464
neutral,0.02758800805394018,0.19522781545542237,127.68503569008557
angry,0.025986864648765012,0.1624028835591508,98.82689759395424
disgust,0.03576896289619731,0.20880218304471204,78.65145520485532
fear,0.017473385917308334,0.1573663768435465,113.9983039687571
happy,0.02601741195771168,0.1705424911011795,117.21969934231154
disgust,0.05014970428496686,0.24900951163342863,48.40237926490341
disgust,0.019818381330847946,0.2901368278312748,33.99767855961741
fear,0.04376247298120695,0.20960612107208165,48.06680853525209
fear,0.04223879794895569,0.2553977551610095,43.75982550563578
fear,0.0531961724098175,0.22544762994670045,54.97386967565214
happy,0.02342377766303506,0.2562304798378902,25.322351422728943
happy,0.039717389332076525,0.2504770063317612,53.7422689660267
happy,0.029498314985143933,0.19112378384222412,31.36069749035431
neutral,0.05911918000370136,0.24947805458650665,56.06011383119627
sad,0.07036433162210619,0.1911969257192934,35.146299811124756
angry,0.025613674234037355,0.22739757985108547,36.91458845822177
disgust,0.033913865065290934,0.20266454878194282,31.852743813029818
fear,0.04660708048989252,0.23597382778434772,39.05449864859613
happy,0.03146563598999508,0.19811636348287343,33.86331117807929
neutral,0.03595158138241556,0.22204926716974951,37.40767693080497
sad,0.028542572564740333,0.25420843807039567,46.57276650716182
angry,0.02235994041831766,0.1460344360615909,135.32104832347574
angry,0.017258333225109248,0.20116772460039406,45.45057830002876
angry,0.0218368348520035,0.20514088385031126,70.48981040484733
disgust,0.03282028544486041,0.24001159399233693,30.207771373814662
fear,0.027016869611847356,0.17799203133462738,155.54450724245274
happy,0.03502600951909662,0.23462635206032945,67.7322258810729
neutral,0.037945457957462625,0.19916042989106078,70.49436204014735
sad,0.03455248945999646,0.2364457664676441,52.57391972739301
angry,0.02918504254242025,0.17907607084214971,75.91994877239773
disgust,0.02717232182409014,0.19658053154904373,84.6837759030739
fear,0.03507426144041825,0.19809858328105048,88.30166845064849
happy,0.026673236643843592,0.19852243460137078,112.8581772449733
neutral,0.03873631766895581,0.1924047220746035,93.92251594142357
sad,0.04105790493279915,0.2146495808032595,66.65313836210643
neutral,0.025887223191721452,0.19448280314926653,75.50605047295876
sad,0.022883392637026503,0.21392171554703737,84.59114073313793
angry,0.04072548062154999,0.17927416079497105,96.33579524946718
disgust,0.026452508896731303,0.20435058101900613,62.860946830889034
fear,0.030714684490263874,0.1956631612545698,78.23241105572043
happy,0.03338006457566955,0.1900734670087223,74.61053708002865
neutral,0.029027069011285465,0.21117294100532294,69.10502849687238
sad,0.04555180801925522,0.20556556668244258,67.39012099858638
angry,0.0466092776469766,0.19457110549678167,116.2819094389219
disgust,0.041911327837175605,0.22998184581762873,80.49454830530867
sad,0.05181433778624245,0.2968546299827162,44.95040330678677
sad,0.048374284750766945,0.22413017930504223,53.825990396835444
angry,0.022007458654772567,0.18838205477468717,69.94752956697221
disgust,0.017904357514554138,0.198669466498169,39.22954494025315
fear,0.022822314105949534,0.19910119455213413,40.495636473903396
happy,0.025498253318753994,0.1914750513925433,37.38438653355011
neutral,0.031965173151408253,0.18296891859188033,59.570048589350705
sad,0.04282882304399498,0.2262816694433662,71.13435999736988
angry,0.04259034127308604,0.20276063686449175,43.85219314263606
disgust,0.04756177465931616,0.22350223831365845,33.028348908312246
angry,0.029212869612955352,0.18663753737538155,147.22272495790918
disgust,0.03520440874681009,0.22025305052053934,54.0098637793473
disgust,0.0489853087901748,0.249735067361779,71.43137819705137
disgust,0.025814965587023366,0.17740468688076627,133.5834992371349
fear,0.03272407505334093,0.16719631826351788,199.16552316950563
fear,0.0427114532869277,0.21771157067649205,85.68760122436554
fear,0.028493979853894142,0.19332703929858486,93.52887416344024
happy,0.02971381168806144,0.15020891186802227,242.3390502238921
happy,0.033841077077896804,0.19812829361569614,102.00174663486034
happy,0.03085594870499306,0.1720892505674985,151.47514224433328
fear,0.046238382090127976,0.20407827541070028,33.68040900725554
happy,0.0423807025694511,0.22941268378667715,35.105030218839595
neutral,0.035399100946207386,0.21846398117851054,56.99481045696763
sad,0.037212161504703294,0.22969234267731806,49.51335740099407
angry,0.03687925622533659,0.20384534105875624,45.107257595779544
disgust,0.045471065243381445,0.24376239644344178,54.55133177502302
fear,0.040408245103284744,0.12501752607600694,38.01572305168588
happy,0.046472573995640504,0.22604779736670377,41.44498431671894
neutral,0.03177811058745797,0.279191956278025,43.98387829862077
sad,0.0467101431486656,0.19058683540251536,39.602201315765726
neutral,0.030052613483726,0.1913905742516768,45.17683877425805
sad,0.04130929361015693,0.2718381733484942,17.62258490580192
angry,0.033579239713357696,0.22150160796651225,95.78672420171172
disgust,0.04145659034937514,0.20802423672922588,73.66953319493906
fear,0.03933041806966716,0.17824699443930567,177.89200698107894
happy,0.03126686091459674,0.13344517993783098,120.8480891860228
neutral,0.037826462981530286,0.21785765931933093,85.49628395162182
sad,0.04013195600505631,0.2362881517357973,85.94900126003397
angry,0.029174227881780004,0.170908069131071,138.13613890838496
angry,0.030960699860161495,0.17559775208807338,90.82219940753619
angry,0.03115177542856089,0.17541146111115644,74.22036574615018
disgust,0.03665673908011351,0.22004857277299525,43.832561880566054
fear,0.027795820562180062,0.16340337251349615,51.73543494465739
happy,0.036122600858077364,0.2274422058149746,61.52609082503758
neutral,0.01846088771690921,0.16868265107931418,48.290977165872015
sad,0.04103172299566697,0.23126436189209762,62.802703782244485
angry,0.022819968924732054,0.1995261306592602,62.47685216330481
disgust,0.026026397835675282,0.15971617031936197,46.76349115923575
fear,0.02763559037023009,0.2027841046292687,48.76127565127893
happy,0.03707155670424211,0.2350489998894739,48.25555426191082
neutral,0.048908560590661954,0.22891061486180145,83.522583946901
sad,0.04332916489363123,0.18298682694868212,77.93629212535474
sad,0.059651487630992116,0.28144648231456953,121.96157919040147
sad,0.041024378411708924,0.2094624012524529,101.66431151561383
angry,0.03455258100704542,0.17313427960202052,180.76388971832714
disgust,0.03131468894944341,0.19747293679296568,100.77469610308329
fear,0.026141264457528648,0.14916747000007102,138.34835633294105
happy,0.03585841314796988,0.15922313875772395,164.05740668222117
neutral,0.03544566835273043,0.20485684324626569,109.64373863256175
sad,0.04191885486802426,0.20087678157439284,119.8903519069861
neutral,0.027602226006815195,0.19510300824765892,37.524731986975745
sad,0.039019956659394145,0.24415337201769904,50.432507972745064
angry,0.04469438248626996,0.16586711111270647,70.09481373894164
disgust,0.029927560538926406,0.20897087518107146,58.95127704207476
fear,0.021295818941084458,0.17399980988028366,42.68633943936351
happy,0.049936633158303656,0.17082192458465673,67.75797760646519
neutral,0.027590922515372467,0.19090551134459702,73.71297475440079
sad,0.04110379535122787,0.185435658296973,39.86640063884373
angry,0.028303123086876523,0.17001246311876347,80.80982076674705
disgust,0.04161895064185174,0.21281757569183554,51.461912488742456
angry,0.048798261402443414,0.2201202510575186,46.466650549774336
disgust,0.04266972471674979,0.25506533972044004,49.16488689360067
fear,0.042241232437484684,0.21509851405252647,33.68910545045744
happy,0.056329125265728,0.254510784656776,55.9778560071226
neutral,0.0547841149247617,0.27438574829358775,51.61036731370232
sad,0.055017927218415814,0.26994272833526617,44.403359647090255
angry,0.02980961892917235,0.22763057918384064,48.52320794521399
disgust,0.036865553617150215,0.17482295959415547,15.346716344990648
fear,0.02758675658136218,0.19400308248537887,29.47714837001708
happy,0.042924663527993484,0.2300109403460952,40.35429309135788
fear,0.03703766305852049,0.21531829782895592,38.575319391868575
happy,0.04631679549905273,0.2138915302092612,80.66803480295462
neutral,0.03389329006902341,0.21714513666242938,52.08244423139423
sad,0.04350325159394317,0.23440927054822666,60.34627195640246
angry,0.031257200504900585,0.21190795721912078,46.545798230391064
disgust,0.04489040600823686,0.28979950527371584,38.65904351194784
fear,0.050274246633853055,0.2037428036715143,43.61362468176846
happy,0.04559981028692831,0.22202187968160006,19.256737512856855
neutral,0.04285237610817828,0.28144727927388824,59.740412323639895
sad,0.04429435120782925,0.23930744211970592,43.71198123624998
angry,0.04137714036497315,0.21228623512706676,139.5143653552558
disgust,0.04243980346799852,0.22375684013269068,63.51387089562341
fear,0.043731233939810626,0.2253668829702953,103.48263800879278
happy,0.038126370821060185,0.18539402790082732,159.07616994837255
neutral,0.03597830697898677,0.25413087915211835,143.6389184541621
sad,0.03676072537246755,0.2367050066893246,111.53100240897813
angry,0.032539206217440546,0.1928106628576374,106.76956367420901
disgust,0.022289850821105826,0.18473248178138843,106.17873835604564
fear,0.03980136582016192,0.1841562884521719,107.78759967920944
happy,0.04399131020064501,0.19509664315700326,137.82977352122248
angry,0.023043774077595232,0.1841450501954644,158.24268220190473
angry,0.021329525689320967,0.16149684845175738,154.4267876566556
angry,0.02022443814791527,0.17087837141057377,110.03756912836387
disgust,0.020722806756146305,0.14627043041680618,157.41413040862022
disgust,0.01882311239792099,0.15307274779130045,65.94075881101845
disgust,0.009834395059952714,0.10957245957994112,157.3985570852384
fear,0.018662058594413153,0.14359335126486616,172.25757106212185
fear,0.025413213046656516,0.17585414681977482,89.57473082328019
fear,0.029205911134756003,0.1605163591551354,102.82563998534455
happy,0.021757756945915474,0.11485287494816561,124.7488603247972
angry,0.035729476316421545,0.16501665106444444,163.67421553534408
disgust,0.029730152826119696,0.19411248005155776,113.80181897604879
fear,0.030803453530794386,0.1757920467642367,186.14851934185472
happy,0.03642330628174351,0.16123659845207736,145.50169074365903
neutral,0.031485335177881,0.16935408523042886,108.90963689106407
sad,0.03104954807114306,0.2240134985609046,117.79112177717161
angry,0.03410108927604363,0.1821788850351319,95.57348618130682
disgust,0.04567597649031849,0.23269597280774745,86.02595961024565
fear,0.04315451951729048,0.2250222450281923,131.88391699097258
happy,0.03991239447373896,0.18586331642564183,155.1551447256107
fear,0.03975975245821961,0.18015765073292914,170.29511578720476
happy,0.029887620928907364,0.18668168923910525,153.83317026796672
neutral,0.03597243549085147,0.20334919554571992,109.16549108558988
sad,0.03161091126601142,0.18924932484139415,102.71862657409748
angry,0.029520235229537575,0.16164504968265703,108.89009140539063
disgust,0.0316517500831118,0.1966791214189398,80.70087028226861
fear,0.028686358982381727,0.17191480001672305,142.7925940817057
happy,0.029694810730811688,0.1704199332335265,162.11424519025016
neutral,0.0416077037039658,0.22036864158767816,95.93847540925347
sad,0.03197052796958226,0.20580350463058372,91.79156163895207
neutral,0.03242227865342778,0.22206052529506634,138.1672130615228
sad,0.03892792430145238,0.21588277603955683,106.85319877613823
angry,0.03009289428353129,0.20101719549063823,166.6320711390252
disgust,0.041299365446161855,0.1792415744553435,123.98176794964233
fear,0.027874874023529953,0.1766727406319348,191.1209804906134
happy,0.02237661831514531,0.14904126503810863,158.7882858873204
neutral,0.04180812579774357,0.21031630768519888,135.30135695379275
sad,0.02256854918381362,0.17446723671269734,139.10637707310414
angry,0.04375497438852481,0.23939576121480285,116.78151100054673
disgust,0.04803544466140528,0.20789379322539897,47.507313578496785
neutral,0.03263951928812146,0.22424013800350157,84.19235939583199
sad,0.046654255434574764,0.247837558841718,87.77983580844165
angry,0.04170035155941598,0.20212771476451225,124.19863719637655
disgust,0.036595806444935215,0.2033440159778837,101.95158116836754
fear,0.0334748377644744,0.16635232972415276,159.778302473576
happy,0.04162453087775664,0.1962537633194058,113.53159311503285
neutral,0.04435002178604883,0.16800891807409687,97.98403897252733
sad,0.04035885405154754,0.20714050384626934,90.36261494374169
angry,0.035709079231771544,0.1824025248867912,141.82930460529445
disgust,0.038617505894671264,0.1875017202308971,115.47051051030422
fear,0.037065890511799156,0.2291049520313081,124.64000682164006
happy,0.041856059867454484,0.19871461617432673,181.73909023065877
neutral,0.029696851006131435,0.18354010590738906,110.64742705247956
sad,0.028280634976684784,0.22418938419748188,112.00699782186277
angry,0.03533070129644728,0.19104027480495403,154.16351986523424
disgust,0.03231262539481605,0.202114689555588,127.93870165298395
fear,0.03985101795768681,0.1558007971114601,169.05603036181745
happy,0.04346672381185203,0.2045004016485892,150.87402673816808
neutral,0.033823815422823256,0.15490069082259442,123.65352468678257
sad,0.031088206619553135,0.16840316038501094,131.49817842983404
happy,0.0233190595456896,0.192227113189288,88.82678471148768
happy,0.020152677099656072,0.14885019312076614,117.15068245868896
neutral,0.043067353939068055,0.18937357900813676,74.88149913904896
sad,0.04459739242107296,0.21200450007421198,59.56290153574289
sad,0.04292990137647221,0.21108306767276752,58.51901640678209
sad,0.04013683628180464,0.20109013307549173,93.05204251583184
angry,0.01710905108432017,0.12693042897275725,163.86416957404685
disgust,0.0168430491604673,0.1645727286417844,120.67033305287212
fear,0.0304968855330304,0.1608474649993019,128.1473400666274
happy,0.018449565357010752,0.1404504082123004,141.33245252273727
neutral,0.027892874944588933,0.17187223286010792,119.26229197905967
sad,0.027291789180165976,0.1539803345465944,120.5994446258264
angry,0.023398943442688003,0.2083802954804873,97.50317675355981
disgust,0.03870254912292742,0.17278740175326762,110.97018056302049
fear,0.024769368797079066,0.15323040976620775,199.6320053416658
happy,0.0354163956831114,0.19137413382772794,134.42479668833488
neutral,0.04195560038995146,0.21485236963363902,113.30452719311779
sad,0.03857372378992409,0.18799399952145157,110.47947455109163
angry,0.023056931363544506,0.1454647298280339,103.90869444533628
disgust,0.027473341196181944,0.17461280944836324,128.57443626589927
fear,0.023839643967623444,0.16325838908117063,187.78565706935302
happy,0.03673754155902881,0.20365669206174314,176.87883171613456
neutral,0.04016983876754179,0.19870637667061844,146.81150060463867
sad,0.037259865056307996,0.25091085135279706,93.4756927385181
angry,0.022579459164437737,0.16947348101217297,129.6710154845741
disgust,0.04354160813064143,0.19916139918225084,95.05647778581374
fear,0.03073528498042176,0.17241489728270487,176.81263210825634
happy,0.02538229151921834,0.16058256551044253,133.05680338684547
neutral,0.03377317589678209,0.19920414655095905,117.36094610519183
sad,0.03534915070874605,0.22221967584454538,121.83311554845456
angry,0.03178614028700913,0.17617437199578254,112.80598002164844
disgust,0.022376052344726866,0.16340886483822264,103.57665174663197
fear,0.0378864611612034,0.1740088264894593,155.69996933445788
happy,0.037396273219759704,0.18352190855570066,138.71326789162657
neutral,0.03395425911065382,0.16991702731783398,103.46944794714948
sad,0.03121866386493707,0.19550743528848502,95.79000338340286
angry,0.03314132735555838,0.16485316241426576,143.42313242974362
disgust,0.04784534709898272,0.19754693819922103,115.84008934560359
fear,0.02854028036897512,0.17340961123245255,185.22466202026402
happy,0.03291478597658427,0.17761812879820696,194.2268619796634
angry,0.0221194244825782,0.17975355764622175,113.08755938183327
disgust,0.021508362008605588,0.17011674190905277,87.75533198823463
fear,0.030238656914776202,0.17537622064406724,137.15749326118015
happy,0.024901464442806484,0.1725143755789937,135.32831408287916
neutral,0.029103392432383364,0.18075451332767725,95.42131658973098
sad,0.0291443097508515,0.18741702408555524,79.84259663071064
angry,0.029174207913815853,0.20826003649225414,94.80286303395597
